,name,type,x_coord,y_coord,time,means,served
3136,R442,served rider,7.117071835913731,4.050701617311464,52.0,Foot,integrated
3137,R442,served rider,7.185027989492686,4.046376537345513,53.0,Foot,integrated
3138,R442,served rider,7.2529841430716395,4.0420514573795625,54.0,Foot,integrated
3139,R442,served rider,7.320940296650594,4.037726377413611,55.0,Foot,integrated
3140,R442,served rider,7.388896450229549,4.03340129744766,56.0,Foot,integrated
3141,R442,served rider,7.456852603808502,4.029076217481709,57.0,Foot,integrated
3142,R442,served rider,7.524808757387457,4.024751137515758,58.0,Foot,integrated
3143,R442,served rider,7.592764910966411,4.020426057549807,59.0,Foot,integrated
3144,R442,served rider,7.660721064545365,4.016100977583855,60.0,Foot,integrated
3145,R442,served rider,7.72867721812432,4.0117758976179045,61.0,Foot,integrated
3146,R442,served rider,7.796633371703273,4.007450817651954,62.0,Carpool,integrated
3147,R442,served rider,7.788616253549131,4.007249444201901,63.0,Carpool,integrated
3148,R442,served rider,7.780599135394988,4.007048070751848,64.0,Carpool,integrated
3149,R442,served rider,7.772582017240846,4.006846697301795,65.0,Carpool,integrated
3150,R442,served rider,7.764564899086703,4.0066453238517425,66.0,Carpool,integrated
3151,R442,served rider,7.756547780932561,4.00644395040169,67.0,Carpool,integrated
3152,R442,served rider,7.7485306627784185,4.006242576951637,68.0,Carpool,integrated
3153,R442,served rider,7.740513544624275,4.006041203501584,69.0,Carpool,integrated
3154,R442,served rider,7.732496426470133,4.005839830051531,70.0,Carpool,integrated
3155,R442,served rider,7.724479308315991,4.005638456601479,71.0,Carpool,integrated
3156,R442,served rider,7.716462190161848,4.005437083151426,72.0,Carpool,integrated
3157,R442,served rider,7.708445072007706,4.005235709701373,73.0,Carpool,integrated
3158,R442,served rider,7.700427953853563,4.00503433625132,74.0,Carpool,integrated
3159,R442,served rider,7.6924108356994205,4.0048329628012675,75.0,Carpool,integrated
3160,R442,served rider,7.684393717545278,4.004631589351215,76.0,Carpool,integrated
3161,R442,served rider,7.676376599391135,4.004430215901162,77.0,Carpool,integrated
3162,R442,served rider,7.668359481236993,4.004228842451109,78.0,Carpool,integrated
3163,R442,served rider,7.660342363082851,4.004027469001056,79.0,Carpool,integrated
3164,R442,served rider,7.652325244928708,4.003826095551004,80.0,Carpool,integrated
3165,R442,served rider,7.644308126774566,4.00362472210095,81.0,Carpool,integrated
3166,R442,served rider,7.6362910086204225,4.003423348650897,82.0,Carpool,integrated
3167,R442,served rider,7.62827389046628,4.003221975200844,83.0,Carpool,integrated
3168,R442,served rider,7.620256772312138,4.003020601750792,84.0,Carpool,integrated
3169,R442,served rider,7.612239654157995,4.002819228300739,85.0,Carpool,integrated
3170,R442,served rider,7.604222536003853,4.002617854850686,86.0,Carpool,integrated
3171,R442,served rider,7.596205417849711,4.002416481400633,87.0,Carpool,integrated
3172,R442,served rider,7.588188299695568,4.0022151079505806,88.0,Carpool,integrated
3173,R442,served rider,7.580171181541425,4.002013734500528,89.0,Carpool,integrated
3174,R442,served rider,7.572154063387282,4.001812361050475,90.0,Carpool,integrated
3175,R442,served rider,7.56413694523314,4.001610987600422,91.0,Carpool,integrated
3176,R442,served rider,7.556119827078998,4.001409614150369,92.0,Carpool,integrated
3177,R442,served rider,7.548102708924855,4.001208240700317,93.0,Carpool,integrated
3178,R442,served rider,7.540085590770713,4.001006867250264,94.0,Carpool,integrated
3179,R442,served rider,7.5320684726165705,4.000805493800211,95.0,Carpool,integrated
3180,R442,served rider,7.5240513544624275,4.000604120350158,96.0,Carpool,integrated
3181,R442,served rider,7.516034236308285,4.0004027469001056,97.0,Carpool,integrated
3182,R442,served rider,7.508017118154142,4.000201373450053,98.0,Carpool,integrated
3183,R442,served rider,7.5,4.0,99.0,Train,integrated
3184,R286,served rider,8.266208665950883,1.33963566841956,46.0,Foot,
3185,R286,served rider,8.281383445125579,1.2736077321153692,47.0,Foot,
3186,R286,served rider,8.296558224300275,1.2075797958111782,48.0,Foot,
3187,R286,served rider,8.31173300347497,1.1415518595069873,49.0,Foot,
3188,R286,served rider,8.326907782649666,1.0755239232027964,50.0,Foot,
3189,R286,served rider,8.342082561824363,1.0094959868986058,51.0,Foot,
3190,R286,served rider,8.357257340999059,0.9434680505944149,52.0,Foot,
3191,R286,served rider,8.372432120173755,0.877440114290224,53.0,Foot,
3192,R286,served rider,8.387606899348452,0.811412177986033,54.0,Foot,
3193,R286,served rider,8.402781678523148,0.7453842416818421,55.0,Foot,
3194,R286,served rider,8.417956457697843,0.6793563053776512,56.0,Foot,
3195,R286,served rider,8.433131236872539,0.6133283690734603,57.0,Foot,
3196,R286,served rider,8.448306016047235,0.5473004327692695,58.0,Foot,
3197,R286,served rider,8.463480795221932,0.48127249646507864,59.0,Foot,
3198,R286,served rider,8.478655574396628,0.41524456016088773,60.0,Foot,
3199,R286,served rider,8.493830353571322,0.3492166238566967,61.0,Foot,
3200,R286,served rider,8.509005132746019,0.28318868755250604,62.0,Foot,
3201,R286,served rider,8.524179911920715,0.21716075124831513,63.0,Foot,
3202,R236,served rider,1.0377087884853542,4.748134659219852,32.0,Foot,
3203,R236,served rider,1.0328741831650545,4.680005550611014,33.0,Foot,
3204,R236,served rider,1.0280395778447549,4.611876442002177,34.0,Foot,
3205,R236,served rider,1.0232049725244554,4.5437473333933385,35.0,Foot,
3206,R236,served rider,1.0183703672041557,4.475618224784501,36.0,Foot,
3207,R236,served rider,1.013535761883856,4.407489116175663,37.0,Foot,
3208,R236,served rider,1.0087011565635564,4.339360007566825,38.0,Foot,
3209,R236,served rider,1.0038665512432567,4.271230898957987,39.0,Foot,
3210,R236,served rider,0.9990319459229572,4.203101790349149,40.0,Foot,
3211,R236,served rider,0.9941973406026575,4.134972681740311,41.0,Foot,
3212,R236,served rider,0.989362735282358,4.066843573131473,42.0,Foot,
3213,R236,served rider,0.9845281299620583,3.998714464522635,43.0,Foot,
3214,R236,served rider,0.9796935246417586,3.9305853559137973,44.0,Foot,
3215,R236,served rider,0.9748589193214591,3.8624562473049595,45.0,Foot,
3216,R236,served rider,0.9700243140011594,3.7943271386961213,46.0,Foot,
3217,R236,served rider,0.9651897086808598,3.7261980300872835,47.0,Foot,
3218,R236,served rider,0.9603551033605602,3.6580689214784456,48.0,Foot,
3219,R236,served rider,0.9555204980402605,3.5899398128696074,49.0,Foot,
3220,R236,served rider,0.950685892719961,3.52181070426077,50.0,Foot,
3221,R236,served rider,0.9458512873996613,3.453681595651932,51.0,Foot,
3222,R236,served rider,0.9410166820793616,3.385552487043094,52.0,Foot,
3223,R236,served rider,0.9361820767590621,3.317423378434256,53.0,Foot,
3224,R236,served rider,0.9313474714387624,3.249294269825418,54.0,Foot,
3225,R236,served rider,0.9265128661184627,3.1811651612165797,55.0,Foot,
3226,R236,served rider,0.9216782607981632,3.1130360526077423,56.0,Foot,
3227,R236,served rider,0.9168436554778635,3.0449069439989045,57.0,Foot,
3228,R236,served rider,0.912009050157564,2.9767778353900667,58.0,Foot,
3229,R789,served rider,9.951528610035794,3.8270194124019605,53.0,Foot,transit
3230,R789,served rider,9.967685740023862,3.8846796082679735,54.0,Foot,transit
3231,R789,served rider,9.983842870011932,3.942339804133987,55.0,Foot,transit
3232,R789,served rider,10.0,4.0,56.0,Foot,transit
3233,R789,served rider,9.375,4.0,57.0,Foot,transit
3234,R789,served rider,8.75,4.0,58.0,Foot,transit
3235,R789,served rider,8.125,4.0,59.0,Foot,transit
3236,R789,served rider,7.5,4.0,60.0,Foot,transit
3237,R789,served rider,7.561415404087763,4.031355558134476,61.0,Foot,transit
3238,R789,served rider,7.622830808175526,4.062711116268952,62.0,Foot,transit
3239,R789,served rider,7.684246212263289,4.094066674403428,63.0,Foot,transit
3240,R789,served rider,7.745661616351052,4.125422232537904,64.0,Foot,transit
3241,R789,served rider,7.807077020438815,4.15677779067238,65.0,Foot,transit
3242,R789,served rider,7.868492424526578,4.188133348806856,66.0,Foot,transit
3243,R789,served rider,7.929907828614341,4.219488906941331,67.0,Foot,transit
3244,R789,served rider,7.991323232702103,4.250844465075807,68.0,Foot,transit
3245,R789,served rider,8.052738636789867,4.282200023210283,69.0,Foot,transit
3246,R789,served rider,8.11415404087763,4.313555581344759,70.0,Foot,transit
3247,R789,served rider,8.175569444965392,4.344911139479235,71.0,Foot,transit
3248,R789,served rider,8.236984849053156,4.376266697613711,72.0,Foot,transit
3249,R789,served rider,8.298400253140919,4.407622255748187,73.0,Foot,transit
3250,R229,served rider,6.612154431401031,1.9016566752921253,48.0,Foot,integrated
3251,R229,served rider,6.5444887092337325,1.8914725340101854,49.0,Foot,integrated
3252,R229,served rider,6.476822987066433,1.8812883927282456,50.0,Foot,integrated
3253,R229,served rider,6.409157264899135,1.8711042514463054,51.0,Foot,integrated
3254,R229,served rider,6.341491542731836,1.8609201101643655,52.0,Foot,integrated
3255,R229,served rider,6.273825820564538,1.8507359688824256,53.0,Foot,integrated
3256,R229,served rider,6.206160098397239,1.8405518276004857,54.0,Foot,integrated
3257,R229,served rider,6.13849437622994,1.8303676863185459,55.0,Foot,integrated
3258,R229,served rider,6.070828654062642,1.8201835450366057,56.0,Foot,integrated
3259,R229,served rider,6.003162931895343,1.8099994037546658,57.0,Foot,integrated
3260,R229,served rider,5.9354972097280445,1.799815262472726,58.0,Foot,integrated
3261,R229,served rider,5.867831487560746,1.789631121190786,59.0,Foot,integrated
3262,R229,served rider,5.800165765393447,1.779446979908846,60.0,Foot,integrated
3263,R229,served rider,5.732500043226149,1.769262838626906,61.0,Foot,integrated
3264,R229,served rider,5.66483432105885,1.7590786973449661,62.0,Foot,integrated
3265,R229,served rider,5.597168598891551,1.7488945560630262,63.0,Foot,integrated
3266,R229,served rider,5.529502876724253,1.7387104147810861,64.0,Foot,integrated
3267,R229,served rider,5.461837154556955,1.7285262734991462,65.0,Foot,integrated
3268,R229,served rider,5.394171432389656,1.7183421322172063,66.0,Foot,integrated
3269,R229,served rider,5.3265057102223565,1.7081579909352664,67.0,Foot,integrated
3270,R229,served rider,5.258839988055058,1.6979738496533265,68.0,Foot,integrated
3271,R229,served rider,5.19117426588776,1.6877897083713864,69.0,Foot,integrated
3272,R229,served rider,5.123508543720461,1.6776055670894465,70.0,Foot,integrated
3273,R229,served rider,5.055842821553163,1.6674214258075066,71.0,Carpool,integrated
3274,R229,served rider,5.284242034065672,1.8624238751278772,72.0,Carpool,integrated
3275,R229,served rider,5.512641246578181,2.057426324448248,73.0,Carpool,integrated
3276,R229,served rider,5.741040459090691,2.252428773768618,74.0,Carpool,integrated
3277,R229,served rider,5.969439671603199,2.447431223088989,75.0,Carpool,integrated
3278,R229,served rider,6.197838884115709,2.6424336724093593,76.0,Carpool,integrated
3279,R229,served rider,6.426238096628218,2.83743612172973,77.0,Carpool,integrated
3280,R229,served rider,6.654637309140727,3.0324385710501005,78.0,Carpool,integrated
3281,R229,served rider,6.883036521653237,3.2274410203704713,79.0,Carpool,integrated
3282,R229,served rider,7.111435734165745,3.422443469690842,80.0,Carpool,integrated
3283,R229,served rider,7.3398349466782555,3.617445919011212,81.0,Carpool,integrated
3284,R229,served rider,7.568234159190764,3.8124483683315833,82.0,Carpool,integrated
3285,R229,served rider,7.796633371703273,4.007450817651954,83.0,Foot,integrated
3286,R229,served rider,7.737306697362619,4.005960654121563,84.0,Foot,integrated
3287,R229,served rider,7.677980023021964,4.0044704905911725,85.0,Foot,integrated
3288,R229,served rider,7.61865334868131,4.002980327060781,86.0,Foot,integrated
3289,R229,served rider,7.559326674340655,4.0014901635303906,87.0,Foot,integrated
3290,R229,served rider,7.5,4.0,88.0,Train,integrated
3291,R229,served rider,6.25,4.0,89.0,Train,integrated
3292,R229,served rider,5.0,4.0,90.0,Foot,integrated
3293,R229,served rider,5.04931559331606,4.046730375342201,91.0,Foot,integrated
3294,R229,served rider,5.098631186632121,4.093460750684401,92.0,Foot,integrated
3295,R229,served rider,5.147946779948181,4.140191126026602,93.0,Foot,integrated
3296,R229,served rider,5.197262373264241,4.186921501368802,94.0,Foot,integrated
3297,R229,served rider,5.246577966580301,4.233651876711003,95.0,Foot,integrated
3298,R229,served rider,5.295893559896362,4.2803822520532036,96.0,Foot,integrated
3299,R229,served rider,5.345209153212423,4.327112627395405,97.0,Foot,integrated
3300,R229,served rider,5.394524746528483,4.373843002737605,98.0,Foot,integrated
3301,R229,served rider,5.443840339844543,4.420573378079806,99.0,Foot,integrated
3302,R229,served rider,5.493155933160604,4.467303753422007,100.0,Foot,integrated
3303,R229,served rider,5.542471526476664,4.514034128764207,101.0,Foot,integrated
3304,R229,served rider,5.591787119792724,4.560764504106408,102.0,Foot,integrated
3305,R229,served rider,5.6411027131087845,4.607494879448608,103.0,Foot,integrated
3306,R229,served rider,5.690418306424845,4.654225254790809,104.0,Foot,integrated
3307,R229,served rider,5.739733899740905,4.700955630133009,105.0,Foot,integrated
3308,R229,served rider,5.789049493056965,4.74768600547521,106.0,Foot,integrated
3309,R229,served rider,5.838365086373026,4.794416380817411,107.0,Foot,integrated
3310,R229,served rider,5.887680679689087,4.8411467561596115,108.0,Foot,integrated
3311,R229,served rider,5.936996273005147,4.887877131501813,109.0,Foot,integrated
3312,R229,served rider,5.986311866321207,4.934607506844013,110.0,Foot,integrated
3313,R229,served rider,6.035627459637268,4.981337882186214,111.0,Foot,integrated
3314,R229,served rider,6.084943052953328,5.028068257528414,112.0,Foot,integrated
3315,R276,served rider,1.754257042006564,0.9483275762649654,42.0,Foot,integrated
3316,R276,served rider,1.7983089086354977,1.001990550356781,43.0,Foot,integrated
3317,R276,served rider,1.8423607752644318,1.0556535244485965,44.0,Foot,integrated
3318,R276,served rider,1.8864126418933655,1.109316498540412,45.0,Foot,integrated
3319,R276,served rider,1.9304645085222996,1.1629794726322273,46.0,Foot,integrated
3320,R276,served rider,1.9745163751512333,1.2166424467240429,47.0,Foot,integrated
3321,R276,served rider,2.018568241780167,1.2703054208158584,48.0,Foot,integrated
3322,R276,served rider,2.062620108409101,1.323968394907674,49.0,Foot,integrated
3323,R276,served rider,2.106671975038035,1.3776313689994895,50.0,Foot,integrated
3324,R276,served rider,2.1507238416669687,1.431294343091305,51.0,Foot,integrated
3325,R276,served rider,2.1947757082959027,1.4849573171831203,52.0,Foot,integrated
3326,R276,served rider,2.2388275749248367,1.538620291274936,53.0,Foot,integrated
3327,R276,served rider,2.2828794415537708,1.5922832653667514,54.0,Foot,integrated
3328,R276,served rider,2.3269313081827043,1.6459462394585669,55.0,Foot,integrated
3329,R276,served rider,2.3709831748116383,1.6996092135503824,56.0,Carpool,integrated
3330,R276,served rider,2.3735635113154054,1.7456170292793747,57.0,Carpool,integrated
3331,R276,served rider,2.376143847819173,1.7916248450083672,58.0,Carpool,integrated
3332,R276,served rider,2.37872418432294,1.8376326607373594,59.0,Carpool,integrated
3333,R276,served rider,2.381304520826707,1.883640476466352,60.0,Carpool,integrated
3334,R276,served rider,2.3838848573304743,1.9296482921953442,61.0,Carpool,integrated
3335,R276,served rider,2.386465193834242,1.9756561079243364,62.0,Carpool,integrated
3336,R276,served rider,2.389045530338009,2.0216639236533287,63.0,Carpool,integrated
3337,R276,served rider,2.391625866841776,2.0676717393823214,64.0,Carpool,integrated
3338,R276,served rider,2.3942062033455436,2.1136795551113137,65.0,Carpool,integrated
3339,R276,served rider,2.3967865398493107,2.159687370840306,66.0,Carpool,integrated
3340,R276,served rider,2.3993668763530778,2.205695186569298,67.0,Carpool,integrated
3341,R276,served rider,2.4019472128568453,2.2517030022982905,68.0,Carpool,integrated
3342,R276,served rider,2.4045275493606124,2.297710818027283,69.0,Carpool,integrated
3343,R276,served rider,2.4071078858643795,2.3437186337562754,70.0,Carpool,integrated
3344,R276,served rider,2.409688222368147,2.3897264494852677,71.0,Carpool,integrated
3345,R276,served rider,2.412268558871914,2.43573426521426,72.0,Carpool,integrated
3346,R276,served rider,2.4148488953756813,2.4817420809432527,73.0,Carpool,integrated
3347,R276,served rider,2.4174292318794484,2.527749896672245,74.0,Carpool,integrated
3348,R276,served rider,2.420009568383216,2.573757712401237,75.0,Carpool,integrated
3349,R276,served rider,2.422589904886983,2.6197655281302294,76.0,Carpool,integrated
3350,R276,served rider,2.42517024139075,2.6657733438592217,77.0,Carpool,integrated
3351,R276,served rider,2.4277505778945176,2.711781159588214,78.0,Carpool,integrated
3352,R276,served rider,2.4303309143982847,2.7577889753172062,79.0,Carpool,integrated
3353,R276,served rider,2.432911250902052,2.803796791046199,80.0,Carpool,integrated
3354,R276,served rider,2.435491587405819,2.849804606775191,81.0,Carpool,integrated
3355,R276,served rider,2.4380719239095865,2.895812422504184,82.0,Carpool,integrated
3356,R276,served rider,2.4406522604133536,2.941820238233176,83.0,Carpool,integrated
3357,R276,served rider,2.4432325969171207,2.9878280539621684,84.0,Carpool,integrated
3358,R276,served rider,2.4458129334208882,3.0338358696911607,85.0,Carpool,integrated
3359,R276,served rider,2.4483932699246553,3.079843685420153,86.0,Carpool,integrated
3360,R276,served rider,2.4509736064284224,3.1258515011491452,87.0,Carpool,integrated
3361,R276,served rider,2.45355394293219,3.1718593168781375,88.0,Carpool,integrated
3362,R276,served rider,2.456134279435957,3.2178671326071298,89.0,Carpool,integrated
3363,R276,served rider,2.458714615939724,3.2638749483361225,90.0,Carpool,integrated
3364,R276,served rider,2.4612949524434913,3.3098827640651147,91.0,Carpool,integrated
3365,R276,served rider,2.463875288947259,3.3558905797941074,92.0,Carpool,integrated
3366,R276,served rider,2.466455625451026,3.4018983955230997,93.0,Carpool,integrated
3367,R276,served rider,2.469035961954793,3.447906211252092,94.0,Carpool,integrated
3368,R276,served rider,2.4716162984585606,3.493914026981084,95.0,Carpool,integrated
3369,R276,served rider,2.4741966349623277,3.5399218427100765,96.0,Carpool,integrated
3370,R276,served rider,2.4767769714660948,3.5859296584390687,97.0,Carpool,integrated
3371,R276,served rider,2.4793573079698623,3.631937474168061,98.0,Carpool,integrated
3372,R276,served rider,2.4819376444736294,3.6779452898970533,99.0,Carpool,integrated
3373,R276,served rider,2.4845179809773965,3.723953105626046,100.0,Carpool,integrated
3374,R276,served rider,2.487098317481164,3.7699609213550382,101.0,Carpool,integrated
3375,R276,served rider,2.489678653984931,3.8159687370840305,102.0,Carpool,integrated
3376,R276,served rider,2.4922589904886983,3.861976552813023,103.0,Carpool,integrated
3377,R276,served rider,2.4948393269924654,3.9079843685420155,104.0,Carpool,integrated
3378,R276,served rider,2.497419663496233,3.9539921842710077,105.0,Carpool,integrated
3379,R276,served rider,2.5,4.0,106.0,Train,integrated
3380,R276,served rider,3.75,4.0,107.0,Train,integrated
3381,R276,served rider,5.0,4.0,108.0,Train,integrated
3382,R276,served rider,6.25,4.0,109.0,Train,integrated
3383,R276,served rider,7.5,4.0,110.0,Foot,integrated
3384,R276,served rider,7.557035924682662,4.033081548147707,111.0,Foot,integrated
3385,R276,served rider,7.614071849365323,4.066163096295414,112.0,Foot,integrated
3386,R276,served rider,7.671107774047985,4.099244644443121,113.0,Foot,integrated
3387,R276,served rider,7.728143698730647,4.132326192590827,114.0,Foot,integrated
3388,R276,served rider,7.785179623413309,4.165407740738534,115.0,Foot,integrated
3389,R276,served rider,7.84221554809597,4.198489288886241,116.0,Foot,integrated
3390,R276,served rider,7.899251472778632,4.2315708370339475,117.0,Foot,integrated
3391,R276,served rider,7.956287397461294,4.2646523851816545,118.0,Foot,integrated
3392,R276,served rider,8.013323322143956,4.297733933329361,119.0,Foot,integrated
3393,R276,served rider,8.070359246826618,4.330815481477068,120.0,Foot,integrated
3394,R276,served rider,8.12739517150928,4.363897029624775,121.0,Foot,integrated
3395,R276,served rider,8.18443109619194,4.396978577772481,122.0,Foot,integrated
3396,R276,served rider,8.241467020874602,4.430060125920188,123.0,Foot,integrated
3397,R276,served rider,8.298502945557264,4.463141674067895,124.0,Foot,integrated
3398,R99,served rider,6.753128845881324,4.729876927270879,47.0,Foot,integrated
3399,R99,served rider,6.8080501367140585,4.69185450044883,48.0,Foot,integrated
3400,R99,served rider,6.862971427546793,4.6538320736267815,49.0,Foot,integrated
3401,R99,served rider,6.917892718379527,4.615809646804733,50.0,Foot,integrated
3402,R99,served rider,6.972814009212261,4.577787219982684,51.0,Foot,integrated
3403,R99,served rider,7.027735300044995,4.539764793160635,52.0,Foot,integrated
3404,R99,served rider,7.082656590877729,4.501742366338586,53.0,Foot,integrated
3405,R99,served rider,7.137577881710463,4.463719939516538,54.0,Foot,integrated
3406,R99,served rider,7.192499172543197,4.425697512694489,55.0,Foot,integrated
3407,R99,served rider,7.247420463375931,4.3876750858724405,56.0,Foot,integrated
3408,R99,served rider,7.3023417542086655,4.349652659050392,57.0,Foot,integrated
3409,R99,served rider,7.3572630450414005,4.311630232228343,58.0,Foot,integrated
3410,R99,served rider,7.412184335874135,4.273607805406295,59.0,Foot,integrated
3411,R99,served rider,7.467105626706869,4.235585378584246,60.0,Foot,integrated
3412,R99,served rider,7.522026917539603,4.1975629517621975,61.0,Foot,integrated
3413,R99,served rider,7.576948208372337,4.159540524940148,62.0,Foot,integrated
3414,R99,served rider,7.631869499205071,4.121518098118099,63.0,Foot,integrated
3415,R99,served rider,7.686790790037805,4.083495671296051,64.0,Foot,integrated
3416,R99,served rider,7.741712080870539,4.045473244474002,65.0,Foot,integrated
3417,R99,served rider,7.796633371703273,4.007450817651954,66.0,Carpool,integrated
3418,R99,served rider,7.796633371703273,4.007450817651954,67.0,Carpool,integrated
3419,R99,served rider,7.796633371703273,4.007450817651954,68.0,Carpool,integrated
3420,R99,served rider,7.796633371703273,4.007450817651954,69.0,Carpool,integrated
3421,R99,served rider,7.796633371703273,4.007450817651954,70.0,Foot,integrated
3422,R99,served rider,7.737306697362619,4.005960654121563,71.0,Foot,integrated
3423,R99,served rider,7.677980023021964,4.0044704905911725,72.0,Foot,integrated
3424,R99,served rider,7.61865334868131,4.002980327060781,73.0,Foot,integrated
3425,R99,served rider,7.559326674340655,4.0014901635303906,74.0,Foot,integrated
3426,R99,served rider,7.5,4.0,75.0,Train,integrated
3427,R99,served rider,6.5,4.0,76.0,Train,integrated
3428,R99,served rider,5.5,4.0,77.0,Train,integrated
3429,R99,served rider,4.5,4.0,78.0,Train,integrated
3430,R99,served rider,3.5,4.0,79.0,Train,integrated
3431,R99,served rider,2.5,4.0,80.0,Foot,integrated
3432,R99,served rider,2.5020864229462214,3.93299941607284,81.0,Foot,integrated
3433,R99,served rider,2.5041728458924424,3.8659988321456797,82.0,Foot,integrated
3434,R99,served rider,2.506259268838664,3.7989982482185196,83.0,Foot,integrated
3435,R99,served rider,2.5083456917848848,3.731997664291359,84.0,Foot,integrated
3436,R99,served rider,2.510432114731106,3.664997080364199,85.0,Foot,integrated
3437,R99,served rider,2.512518537677327,3.597996496437039,86.0,Foot,integrated
3438,R99,served rider,2.5146049606235485,3.5309959125098787,87.0,Foot,integrated
3439,R99,served rider,2.5166913835697695,3.4639953285827185,88.0,Foot,integrated
3440,R99,served rider,2.518777806515991,3.3969947446555584,89.0,Foot,integrated
3441,R99,served rider,2.520864229462212,3.329994160728398,90.0,Foot,integrated
3442,R99,served rider,2.5229506524084333,3.2629935768012377,91.0,Foot,integrated
3443,R99,served rider,2.5250370753546543,3.1959929928740776,92.0,Foot,integrated
3444,R99,served rider,2.5271234983008757,3.1289924089469174,93.0,Foot,integrated
3445,R99,served rider,2.5292099212470966,3.0619918250197573,94.0,Foot,integrated
3446,R99,served rider,2.531296344193318,2.994991241092597,95.0,Foot,integrated
3447,R99,served rider,2.533382767139539,2.927990657165437,96.0,Foot,integrated
3448,R99,served rider,2.5354691900857604,2.860990073238277,97.0,Foot,integrated
3449,R99,served rider,2.5375556130319814,2.793989489311117,98.0,Foot,integrated
3450,R99,served rider,2.539642035978203,2.726988905383956,99.0,Foot,integrated
3451,R99,served rider,2.541728458924424,2.659988321456796,100.0,Foot,integrated
3452,R99,served rider,2.543814881870645,2.5929877375296355,101.0,Foot,integrated
3453,R99,served rider,2.545901304816866,2.5259871536024754,102.0,Foot,integrated
3454,R99,served rider,2.5479877277630876,2.4589865696753153,103.0,Foot,integrated
3455,R99,served rider,2.5500741507093085,2.391985985748155,104.0,Foot,integrated
3456,R221,served rider,3.6100520770832265,5.747510104365499,16.0,Foot,integrated
3457,R221,served rider,3.5427599750877876,5.741164820040191,17.0,Foot,integrated
3458,R221,served rider,3.4754678730923487,5.734819535714884,18.0,Foot,integrated
3459,R221,served rider,3.4081757710969094,5.728474251389576,19.0,Foot,integrated
3460,R221,served rider,3.3408836691014705,5.722128967064268,20.0,Foot,integrated
3461,R221,served rider,3.2735915671060316,5.715783682738961,21.0,Foot,integrated
3462,R221,served rider,3.2062994651105927,5.709438398413654,22.0,Foot,integrated
3463,R221,served rider,3.1390073631151534,5.703093114088346,23.0,Foot,integrated
3464,R221,served rider,3.0717152611197145,5.696747829763039,24.0,Foot,integrated
3465,R221,served rider,3.0044231591242756,5.690402545437731,25.0,Foot,integrated
3466,R221,served rider,2.9371310571288367,5.684057261112423,26.0,Foot,integrated
3467,R221,served rider,2.869838955133398,5.6777119767871165,27.0,Foot,integrated
3468,R221,served rider,2.8025468531379585,5.671366692461809,28.0,Foot,integrated
3469,R221,served rider,2.7352547511425196,5.665021408136501,29.0,Foot,integrated
3470,R221,served rider,2.6679626491470807,5.658676123811194,30.0,Foot,integrated
3471,R221,served rider,2.600670547151642,5.652330839485886,31.0,Foot,integrated
3472,R221,served rider,2.5333784451562025,5.645985555160578,32.0,Foot,integrated
3473,R221,served rider,2.4660863431607636,5.6396402708352715,33.0,Foot,integrated
3474,R221,served rider,2.3987942411653247,5.633294986509964,34.0,Foot,integrated
3475,R221,served rider,2.331502139169886,5.626949702184656,35.0,Foot,integrated
3476,R221,served rider,2.264210037174447,5.620604417859349,36.0,Foot,integrated
3477,R221,served rider,2.196917935179008,5.614259133534041,37.0,Foot,integrated
3478,R221,served rider,2.129625833183569,5.6079138492087335,38.0,Foot,integrated
3479,R221,served rider,2.0623337311881302,5.601568564883427,39.0,Foot,integrated
3480,R221,served rider,1.995041629192691,5.595223280558119,40.0,Carpool,integrated
3481,R221,served rider,2.0483602615690986,5.393003209084079,41.0,Carpool,integrated
3482,R221,served rider,2.1016788939455067,5.19078313761004,42.0,Carpool,integrated
3483,R221,served rider,2.1549975263219143,4.988563066136001,43.0,Carpool,integrated
3484,R221,served rider,2.2083161586983224,4.786342994661962,44.0,Carpool,integrated
3485,R221,served rider,2.26163479107473,4.584122923187922,45.0,Carpool,integrated
3486,R221,served rider,2.314953423451138,4.381902851713884,46.0,Carpool,integrated
3487,R221,served rider,2.368272055827546,4.179682780239844,47.0,Carpool,integrated
3488,R221,served rider,2.4215906882039535,3.9774627087658048,48.0,Carpool,integrated
3489,R221,served rider,2.4749093205803616,3.7752426372917656,49.0,Foot,integrated
3490,R221,served rider,2.481181990435271,3.8314319779688244,50.0,Foot,integrated
3491,R221,served rider,2.487454660290181,3.887621318645883,51.0,Foot,integrated
3492,R221,served rider,2.4937273301450906,3.943810659322941,52.0,Foot,integrated
3493,R221,served rider,2.5,4.0,53.0,Train,integrated
3494,R221,served rider,5.0,4.0,54.0,Train,integrated
3495,R221,served rider,7.5,4.0,55.0,Foot,integrated
3496,R221,served rider,7.523554356500498,4.063809711446721,56.0,Foot,integrated
3497,R221,served rider,7.547108713000996,4.127619422893443,57.0,Foot,integrated
3498,R221,served rider,7.570663069501494,4.191429134340164,58.0,Foot,integrated
3499,R221,served rider,7.594217426001992,4.255238845786885,59.0,Foot,integrated
3500,R221,served rider,7.617771782502491,4.319048557233607,60.0,Foot,integrated
3501,R221,served rider,7.641326139002988,4.382858268680328,61.0,Foot,integrated
3502,R221,served rider,7.664880495503486,4.4466679801270494,62.0,Foot,integrated
